seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
32544.0,2025,5016.0,Trey Murphy III,,SF,24.0,4.0,NBA,NOP,53,51.0,35.0,7.2,15.8,0.454,3.0,8.3,0.361,4.2,7.6,0.556,0.548,3.8,4.3,0.887,0.9,4.2,5.1,3.5,1.1,0.7,1.9,2.1,21.2
32545.0,2025,5300.0,Tristan Da Silva,,SF,23.0,1.0,NBA,ORL,71,36.0,21.8,2.6,6.4,0.412,1.1,3.2,0.33,1.6,3.2,0.496,0.496,0.7,0.9,0.869,1.0,2.3,3.3,1.5,0.4,0.2,0.7,1.3,7.0
32547.0,2025,5207.0,Tristan Vukcevic,,C,21.0,2.0,NBA,WAS,30,1.0,12.9,2.9,6.1,0.481,0.9,2.7,0.329,2.0,3.4,0.604,0.555,1.1,1.5,0.773,0.6,2.7,3.4,1.0,0.4,0.6,0.9,1.4,7.9
32551.0,2025,4794.0,Ty Jerome,,SG,27.0,6.0,NBA,CLE,67,2.0,19.7,4.4,8.6,0.509,1.5,3.6,0.431,2.9,5.1,0.563,0.598,1.9,2.1,0.868,0.7,1.8,2.5,3.3,1.1,0.0,1.3,1.5,12.2
32553.0,2025,4796.0,Tyler Herro,,SG,25.0,6.0,NBA,MIA,72,72.0,35.6,8.4,17.9,0.469,3.3,8.9,0.372,5.1,8.9,0.567,0.562,3.6,4.2,0.873,0.4,4.7,5.2,5.6,0.9,0.2,2.6,1.1,23.7
32556.0,2025,4892.0,Tyrese Haliburton,,PG,24.0,5.0,NBA,IND,68,68.0,33.6,6.5,13.9,0.471,3.0,7.7,0.388,3.5,6.1,0.576,0.579,2.6,3.0,0.866,0.6,2.9,3.5,9.1,1.5,0.6,1.7,1.3,18.6
32557.0,2025,5104.0,Tyrese Martin,,SG,25.0,2.0,NBA,BRK,57,10.0,21.8,3.1,7.6,0.406,1.7,4.7,0.361,1.4,3.0,0.476,0.516,0.8,1.0,0.786,1.0,2.7,3.7,2.0,0.6,0.1,1.1,1.3,8.7
32558.0,2025,4893.0,Tyrese Maxey,,PG,24.0,5.0,NBA,PHI,52,52.0,37.7,9.2,21.0,0.437,3.1,9.2,0.337,6.1,11.8,0.515,0.511,4.9,5.6,0.879,0.3,3.1,3.3,6.1,1.8,0.4,2.4,2.2,26.3
,2025,,Tyson Etienne,,,25.0,,NBA,BRK,1,0.0,10.0,3.0,7.0,0.429,2.0,5.0,0.4,1.0,2.0,0.5,0.571,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0
32560.0,2025,4370.0,Tyus Jones,,PG,28.0,10.0,NBA,PHO,74,57.0,27.5,3.8,8.5,0.447,2.1,5.0,0.414,1.7,3.5,0.492,0.568,0.7,0.7,0.891,0.5,1.9,2.4,5.5,0.8,0.1,1.2,0.8,10.3
32562.0,2025,5208.0,Vasilije Micić,,PG,31.0,2.0,NBA,TOT,40,16.0,19.6,2.4,6.8,0.348,1.1,3.1,0.36,1.3,3.7,0.338,0.43,0.9,1.0,0.829,0.5,1.7,2.2,3.2,0.4,0.0,1.9,1.1,6.7
32563.0,2025,5208.0,Vasilije Micić,,PG,31.0,2.0,NBA,CHO,36,16.0,21.2,2.6,7.6,0.348,1.3,3.5,0.36,1.4,4.1,0.338,0.43,0.9,1.1,0.829,0.6,1.9,2.4,3.5,0.4,0.0,2.1,1.2,7.5
32565.0,2025,5209.0,Victor Wembanyama,,C,21.0,2.0,NBA,SAS,46,46.0,33.2,8.9,18.6,0.476,3.1,8.8,0.352,5.8,9.9,0.586,0.559,3.4,4.1,0.836,1.8,9.2,11.0,3.7,1.1,3.8,3.2,2.3,24.3
32566.0,2025,5105.0,Vince Williams Jr.,,SG,24.0,3.0,NBA,MEM,23,2.0,18.4,2.5,6.3,0.396,0.9,3.5,0.259,1.6,2.7,0.571,0.469,0.7,1.0,0.773,0.7,2.7,3.4,2.0,0.5,0.2,1.3,1.7,6.6
32567.0,2025,5019.0,Vit Krejci,,PG,24.0,4.0,NBA,ATL,49,16.0,20.4,2.4,5.2,0.461,1.5,3.7,0.406,0.9,1.6,0.592,0.604,0.6,0.8,0.675,0.3,2.3,2.6,2.6,0.6,0.5,0.9,2.0,6.9
32569.0,2025,5106.0,Walker Kessler,,C,23.0,3.0,NBA,UTA,57,57.0,30.1,4.8,7.2,0.667,0.1,0.6,0.182,4.7,6.6,0.71,0.675,1.4,2.6,0.531,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1
32570.0,2025,4681.0,Wendell Carter Jr.,,C,25.0,7.0,NBA,ORL,63,46.0,25.9,3.3,7.2,0.455,0.6,2.3,0.236,2.7,4.9,0.56,0.493,1.9,2.6,0.739,2.2,5.2,7.4,2.0,0.7,0.6,1.1,3.0,9.1
32571.0,2025,5107.0,Wendell Moore Jr.,,SG,23.0,3.0,NBA,TOT,33,1.0,13.6,1.6,3.4,0.464,0.3,1.0,0.333,1.2,2.4,0.519,0.513,0.5,0.7,0.818,0.8,1.8,2.7,1.1,0.5,0.2,0.7,0.9,4.0
32572.0,2025,5107.0,Wendell Moore Jr.,,SG,23.0,3.0,NBA,DET,20,1.0,11.0,1.2,2.5,0.46,0.2,0.7,0.286,1.0,1.8,0.528,0.5,0.7,0.7,0.929,0.6,1.7,2.2,1.2,0.5,0.2,0.5,0.8,3.2
32573.0,2025,5107.0,Wendell Moore Jr.,,SG,23.0,3.0,NBA,CHO,13,0.0,17.6,2.2,4.8,0.468,0.5,1.5,0.368,1.7,3.3,0.512,0.524,0.4,0.6,0.625,1.3,2.2,3.5,1.1,0.6,0.2,1.0,1.2,5.4
32577.0,2025,5308.0,Yves Missi,,C,20.0,1.0,NBA,NOP,69,63.0,26.9,3.6,6.6,0.543,0.0,0.0,0.0,3.6,6.6,0.544,0.543,1.8,2.8,0.634,3.5,4.7,8.1,1.3,0.5,1.3,1.2,2.0,9.0
32578.0,2025,5309.0,Zaccharie Risacher,,SF,19.0,1.0,NBA,ATL,67,65.0,24.8,4.7,10.3,0.452,1.6,4.6,0.35,3.1,5.8,0.534,0.53,1.5,2.1,0.717,1.2,2.4,3.7,1.2,0.7,0.5,1.3,1.9,12.4
32579.0,2025,4580.0,Zach Collins,,PF,27.0,7.0,NBA,TOT,57,12.0,15.0,2.4,4.6,0.513,0.5,1.6,0.301,1.9,3.0,0.628,0.566,1.1,1.3,0.875,1.6,2.6,4.2,1.7,0.5,0.5,0.9,2.1,6.4
32580.0,2025,4580.0,Zach Collins,,C,27.0,7.0,NBA,SAS,36,4.0,11.8,1.7,3.7,0.462,0.4,1.3,0.304,1.3,2.4,0.547,0.515,0.9,1.0,0.886,1.1,1.8,2.8,1.4,0.4,0.4,0.6,1.9,4.6
32581.0,2025,4580.0,Zach Collins,,PF,27.0,7.0,NBA,CHI,21,8.0,20.6,3.6,6.3,0.564,0.7,2.2,0.298,2.9,4.1,0.709,0.617,1.5,1.8,0.865,2.5,4.2,6.7,2.1,0.6,0.6,1.3,2.4,9.3
32582.0,2025,5310.0,Zach Edey,,C,22.0,1.0,NBA,MEM,60,49.0,20.5,3.8,6.6,0.575,0.3,0.8,0.383,3.5,5.9,0.601,0.598,1.3,1.8,0.722,3.5,4.1,7.6,0.9,0.5,1.3,1.2,2.7,9.2
32583.0,2025,4299.0,Zach LaVine,,SF,29.0,11.0,NBA,TOT,67,67.0,34.9,8.3,16.2,0.51,3.1,7.1,0.435,5.2,9.2,0.568,0.605,3.2,3.9,0.821,0.3,4.1,4.4,4.2,0.8,0.2,2.9,1.5,22.9
32584.0,2025,4299.0,Zach LaVine,,SF,29.0,11.0,NBA,CHI,42,42.0,34.1,8.6,16.9,0.511,3.2,7.3,0.446,5.4,9.6,0.56,0.607,3.5,4.3,0.797,0.3,4.5,4.8,4.5,0.9,0.2,2.9,1.5,24.0
32585.0,2025,4299.0,Zach LaVine,,SG,29.0,11.0,NBA,SAC,25,25.0,36.2,7.7,15.1,0.508,2.8,6.8,0.414,4.9,8.4,0.584,0.601,2.8,3.2,0.877,0.3,3.4,3.7,3.7,0.7,0.1,3.0,1.5,21.0
32586.0,2025,4898.0,Zeke Nnaji,,PF,24.0,5.0,NBA,DEN,53,3.0,10.6,1.3,2.5,0.507,0.3,0.9,0.333,1.0,1.6,0.605,0.567,0.4,0.7,0.605,0.6,1.0,1.6,0.4,0.4,0.7,0.2,1.1,3.3
32587.0,2025,5024.0,Ziaire Williams,,SF,23.0,4.0,NBA,BRK,60,42.0,24.8,3.4,8.4,0.408,1.7,4.9,0.338,1.8,3.5,0.505,0.506,1.6,1.9,0.825,1.0,3.6,4.6,1.4,1.0,0.4,1.0,2.4,10.1
32588.0,2025,4803.0,Zion Williamson,,PF,24.0,5.0,NBA,NOP,30,30.0,28.6,9.6,16.9,0.567,0.1,0.4,0.231,9.5,16.5,0.576,0.57,5.3,8.0,0.656,2.5,4.7,7.2,5.3,1.2,0.9,3.0,2.7,24.6
